2019-06-17 14:20:52,633 INFO - helpers.log_helper - Completed configuring logger.
2019-06-17 14:28:12,776 INFO - __main__ - Completed generating dataset.
2019-06-17 14:28:12,777 INFO - __main__ - Dataset info: {'X_train_np.shape': (621, 1329, 672, 3), 'y_train_np.shape': (621, 1329, 5), 'X_val_np.shape': (207, 1329, 672, 3), 'y_val_np.shape': (207, 1329, 5), 'X_test_np.shape': (208, 1329, 672, 3), 'y_test_np.shape': (208, 1329, 5)}
2019-06-17 14:28:13,060 WARNING - tensorflow - From /home/ubuntu/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/resource_variable_ops.py:435: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
2019-06-17 14:28:13,216 WARNING - tensorflow - From /home/ubuntu/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/keras/layers/core.py:143: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
2019-06-17 14:28:17,391 WARNING - tensorflow - From /home/ubuntu/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
2019-06-17 14:28:24,920 INFO - models.tcn - Model summary:
2019-06-17 14:28:24,921 INFO - models.tcn - ---------
2019-06-17 14:28:24,921 INFO - models.tcn - Variables: name (type shape) [size]
2019-06-17 14:28:24,921 INFO - models.tcn - ---------
2019-06-17 15:24:59,947 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 188] [Learning rate: 2.5544E-03] rmse: 0.0498505036
2019-06-17 15:25:00,252 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 189] [Learning rate: 2.5544E-03] rmse: 0.0447527511
2019-06-17 15:25:00,556 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 190] [Learning rate: 2.5544E-03] rmse: 0.0341997275
2019-06-17 15:25:00,860 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 191] [Learning rate: 2.5544E-03] rmse: 0.0462848197
2019-06-17 15:25:01,164 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 192] [Learning rate: 2.5544E-03] rmse: 0.0425644092
2019-06-17 15:25:01,469 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 193] [Learning rate: 2.5544E-03] rmse: 0.0541267706
2019-06-17 15:25:01,774 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 194] [Learning rate: 2.5544E-03] rmse: 0.0401236031
2019-06-17 15:25:02,080 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 195] [Learning rate: 2.5544E-03] rmse: 0.0350658659
2019-06-17 15:25:02,386 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 196] [Learning rate: 2.5544E-03] rmse: 0.0244472147
2019-06-17 15:25:02,692 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 197] [Learning rate: 2.5544E-03] rmse: 0.0172554583
2019-06-17 15:25:02,998 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 198] [Learning rate: 2.5544E-03] rmse: 0.0481388073
2019-06-17 15:25:03,302 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 199] [Learning rate: 2.5544E-03] rmse: 0.0342064174
2019-06-17 15:25:03,607 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 200] [Learning rate: 2.5544E-03] rmse: 0.0410039877
2019-06-17 15:25:03,912 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 201] [Learning rate: 2.5544E-03] rmse: 0.0357794006
2019-06-17 15:25:04,217 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 202] [Learning rate: 2.5544E-03] rmse: 0.0338694509
2019-06-17 15:25:04,522 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 203] [Learning rate: 2.5544E-03] rmse: 0.0358169904
2019-06-17 15:25:04,827 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 204] [Learning rate: 2.5544E-03] rmse: 0.0310812273
2019-06-17 15:25:05,132 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 205] [Learning rate: 2.5544E-03] rmse: 0.0337539848
2019-06-17 15:25:05,437 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 206] [Learning rate: 2.5544E-03] rmse: 0.0395145574
2019-06-17 15:25:05,742 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 207] [Learning rate: 2.5544E-03] rmse: 0.0339414777
2019-06-17 15:25:06,047 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 208] [Learning rate: 2.5544E-03] rmse: 0.0395447570
2019-06-17 15:25:06,352 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 209] [Learning rate: 2.5544E-03] rmse: 0.0169190515
2019-06-17 15:25:06,657 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 210] [Learning rate: 2.5544E-03] rmse: 0.0345379581
2019-06-17 15:25:06,962 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 211] [Learning rate: 2.5544E-03] rmse: 0.0318534705
2019-06-17 15:25:07,267 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 212] [Learning rate: 2.5544E-03] rmse: 0.0201181760
2019-06-17 15:25:07,572 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 213] [Learning rate: 2.5544E-03] rmse: 0.0253796118
2019-06-17 15:25:07,876 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 214] [Learning rate: 2.5544E-03] rmse: 0.0463193555
2019-06-17 15:25:08,181 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 215] [Learning rate: 2.5544E-03] rmse: 0.0240221140
2019-06-17 15:25:08,486 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 216] [Learning rate: 2.5544E-03] rmse: 0.0171286806
2019-06-17 15:25:08,791 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 217] [Learning rate: 2.5544E-03] rmse: 0.0215931443
2019-06-17 15:25:09,096 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 218] [Learning rate: 2.5544E-03] rmse: 0.0365835601
2019-06-17 15:25:09,402 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 219] [Learning rate: 2.5544E-03] rmse: 0.0386067838
2019-06-17 15:25:09,707 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 220] [Learning rate: 2.5544E-03] rmse: 0.0237064662
2019-06-17 15:25:10,012 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 221] [Learning rate: 2.5544E-03] rmse: 0.0126704726
2019-06-17 15:25:10,316 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 222] [Learning rate: 2.5544E-03] rmse: 0.0181408152
2019-06-17 15:25:10,621 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 223] [Learning rate: 2.5544E-03] rmse: 0.0377037098
2019-06-17 15:25:10,927 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 224] [Learning rate: 2.5544E-03] rmse: 0.0361967584
2019-06-17 15:25:11,231 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 225] [Learning rate: 2.5544E-03] rmse: 0.0382801873
2019-06-17 15:25:11,536 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 226] [Learning rate: 2.5544E-03] rmse: 0.0343593084
2019-06-17 15:25:11,841 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 227] [Learning rate: 2.5544E-03] rmse: 0.0417131479
2019-06-17 15:25:12,147 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 228] [Learning rate: 2.5544E-03] rmse: 0.0441780247
2019-06-17 15:25:12,452 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 229] [Learning rate: 2.5544E-03] rmse: 0.0156834170
2019-06-17 15:25:12,758 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 230] [Learning rate: 2.5544E-03] rmse: 0.0360934826
2019-06-17 15:25:13,063 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 231] [Learning rate: 2.5544E-03] rmse: 0.0136547098
2019-06-17 15:25:13,367 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 232] [Learning rate: 2.5544E-03] rmse: 0.0144856131
2019-06-17 15:25:13,672 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 233] [Learning rate: 2.5544E-03] rmse: 0.0361829391
2019-06-17 15:25:13,977 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 234] [Learning rate: 2.5544E-03] rmse: 0.0381853612
2019-06-17 15:25:14,281 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 235] [Learning rate: 2.5544E-03] rmse: 0.0408353576
2019-06-17 15:25:14,586 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 236] [Learning rate: 2.5544E-03] rmse: 0.0341141072
2019-06-17 15:25:14,891 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 237] [Learning rate: 2.5544E-03] rmse: 0.0333165150
2019-06-17 15:25:15,196 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 238] [Learning rate: 2.5544E-03] rmse: 0.0485802582
2019-06-17 15:25:15,501 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 239] [Learning rate: 2.5544E-03] rmse: 0.0175900270
2019-06-17 15:25:15,806 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 240] [Learning rate: 2.5544E-03] rmse: 0.0169822508
2019-06-17 15:25:16,110 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 241] [Learning rate: 2.5544E-03] rmse: 0.0384957505
2019-06-17 15:25:16,415 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 242] [Learning rate: 2.5544E-03] rmse: 0.0354522391
2019-06-17 15:25:16,720 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 243] [Learning rate: 2.5544E-03] rmse: 0.0292984942
2019-06-17 15:25:17,024 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 244] [Learning rate: 2.5544E-03] rmse: 0.0195097992
2019-06-17 15:25:17,329 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 245] [Learning rate: 2.5544E-03] rmse: 0.0353269769
2019-06-17 15:25:17,634 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 246] [Learning rate: 2.5544E-03] rmse: 0.0373860417
2019-06-17 15:25:17,939 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 247] [Learning rate: 2.5544E-03] rmse: 0.0236539162
2019-06-17 15:25:18,244 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 248] [Learning rate: 2.5544E-03] rmse: 0.0332625782
2019-06-17 15:25:18,548 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 249] [Learning rate: 2.5544E-03] rmse: 0.0309002751
2019-06-17 15:25:18,854 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 250] [Learning rate: 2.5544E-03] rmse: 0.0344242762
2019-06-17 15:25:19,159 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 251] [Learning rate: 2.5544E-03] rmse: 0.0218570989
2019-06-17 15:25:19,465 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 252] [Learning rate: 2.5544E-03] rmse: 0.0412843662
2019-06-17 15:25:19,769 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 253] [Learning rate: 2.5544E-03] rmse: 0.0380773015
2019-06-17 15:25:20,073 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 254] [Learning rate: 2.5544E-03] rmse: 0.0165982489
2019-06-17 15:25:20,378 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 255] [Learning rate: 2.5544E-03] rmse: 0.0277646466
2019-06-17 15:25:20,683 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 256] [Learning rate: 2.5544E-03] rmse: 0.0395364088
2019-06-17 15:25:20,989 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 257] [Learning rate: 2.5544E-03] rmse: 0.0355233753
2019-06-17 15:25:21,293 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 258] [Learning rate: 2.5544E-03] rmse: 0.0156916792
2019-06-17 15:25:21,598 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 259] [Learning rate: 2.5544E-03] rmse: 0.0306437488
2019-06-17 15:25:21,903 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 260] [Learning rate: 2.5544E-03] rmse: 0.0115213425
2019-06-17 15:25:22,208 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 261] [Learning rate: 2.5544E-03] rmse: 0.0269033720
2019-06-17 15:25:22,513 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 262] [Learning rate: 2.5544E-03] rmse: 0.0365844193
2019-06-17 15:25:22,818 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 263] [Learning rate: 2.5544E-03] rmse: 0.0369373494
2019-06-17 15:25:23,123 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 264] [Learning rate: 2.5544E-03] rmse: 0.0276688289
2019-06-17 15:25:23,428 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 265] [Learning rate: 2.5544E-03] rmse: 0.0159656032
2019-06-17 15:25:23,734 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 266] [Learning rate: 2.5544E-03] rmse: 0.0318423290
2019-06-17 15:25:24,039 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 267] [Learning rate: 2.5544E-03] rmse: 0.0141736646
2019-06-17 15:25:24,345 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 268] [Learning rate: 2.5544E-03] rmse: 0.0244695736
2019-06-17 15:25:24,650 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 269] [Learning rate: 2.5544E-03] rmse: 0.0287180930
2019-06-17 15:25:24,955 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 270] [Learning rate: 2.5544E-03] rmse: 0.0228719361
2019-06-17 15:25:25,260 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 271] [Learning rate: 2.5544E-03] rmse: 0.0201955658
2019-06-17 15:25:25,565 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 272] [Learning rate: 2.5544E-03] rmse: 0.1503437638
2019-06-17 15:25:25,869 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 273] [Learning rate: 2.5544E-03] rmse: 0.0191047892
2019-06-17 15:25:26,174 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 274] [Learning rate: 2.5544E-03] rmse: 0.0605559458
2019-06-17 15:25:26,480 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 275] [Learning rate: 2.5544E-03] rmse: 0.0742392731
2019-06-17 15:25:26,785 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 276] [Learning rate: 2.5544E-03] rmse: 0.0787718252
2019-06-17 15:25:27,090 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 277] [Learning rate: 2.5544E-03] rmse: 0.0822788911
2019-06-17 15:25:27,395 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 278] [Learning rate: 2.5544E-03] rmse: 0.0545087217
2019-06-17 15:25:27,700 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 279] [Learning rate: 2.5544E-03] rmse: 0.1204643196
2019-06-17 15:25:28,005 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 280] [Learning rate: 2.5544E-03] rmse: 0.0479292919
2019-06-17 15:25:28,310 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 281] [Learning rate: 2.5544E-03] rmse: 0.0436004191
2019-06-17 15:25:28,615 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 282] [Learning rate: 2.5544E-03] rmse: 0.0798560850
2019-06-17 15:25:28,921 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 283] [Learning rate: 2.5544E-03] rmse: 0.0510061858
2019-06-17 15:25:29,226 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 284] [Learning rate: 2.5544E-03] rmse: 0.0275306096
2019-06-17 15:25:29,531 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 285] [Learning rate: 2.5544E-03] rmse: 0.0501048844
2019-06-17 15:25:29,835 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 286] [Learning rate: 2.5544E-03] rmse: 0.0483188535
2019-06-17 15:25:30,140 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 287] [Learning rate: 2.5544E-03] rmse: 0.0556583904
2019-06-17 15:25:30,444 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 288] [Learning rate: 2.5544E-03] rmse: 0.0359193191
2019-06-17 15:25:30,749 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 289] [Learning rate: 2.5544E-03] rmse: 0.0385634311
2019-06-17 15:25:31,054 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 290] [Learning rate: 2.5544E-03] rmse: 0.0321836638
2019-06-17 15:25:31,358 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 291] [Learning rate: 2.5544E-03] rmse: 0.0382439563
2019-06-17 15:25:31,663 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 292] [Learning rate: 2.5544E-03] rmse: 0.0423711227
2019-06-17 15:25:31,969 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 293] [Learning rate: 2.5544E-03] rmse: 0.0617155112
2019-06-17 15:25:32,274 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 294] [Learning rate: 2.5544E-03] rmse: 0.0333790222
2019-06-17 15:25:32,578 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 295] [Learning rate: 2.5544E-03] rmse: 0.0432062373
2019-06-17 15:25:32,883 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 296] [Learning rate: 2.5544E-03] rmse: 0.0310054360
2019-06-17 15:25:33,188 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 297] [Learning rate: 2.5544E-03] rmse: 0.0398819548
2019-06-17 15:25:33,492 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 298] [Learning rate: 2.5544E-03] rmse: 0.0334911407
2019-06-17 15:25:33,797 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 299] [Learning rate: 2.5544E-03] rmse: 0.0485522584
2019-06-17 15:25:34,102 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 300] [Learning rate: 2.5544E-03] rmse: 0.0366058318
2019-06-17 15:25:34,407 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 301] [Learning rate: 2.5544E-03] rmse: 0.0349718946
2019-06-17 15:25:34,712 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 302] [Learning rate: 2.5544E-03] rmse: 0.0427838229
2019-06-17 15:25:35,017 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 303] [Learning rate: 2.5544E-03] rmse: 0.0388822165
2019-06-17 15:25:35,322 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 304] [Learning rate: 2.5544E-03] rmse: 0.0368569835
2019-06-17 15:25:35,627 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 305] [Learning rate: 2.5544E-03] rmse: 0.0461863406
2019-06-17 15:25:35,933 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 306] [Learning rate: 2.5544E-03] rmse: 0.0409158987
2019-06-17 15:25:36,238 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 307] [Learning rate: 2.5544E-03] rmse: 0.0377744198
2019-06-17 15:25:36,543 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 308] [Learning rate: 2.5544E-03] rmse: 0.0354741774
2019-06-17 15:25:36,849 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 309] [Learning rate: 2.5544E-03] rmse: 0.0362660298
2019-06-17 15:25:37,153 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 310] [Learning rate: 2.5544E-03] rmse: 0.0349020560
2019-06-17 15:25:37,459 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 311] [Learning rate: 2.5544E-03] rmse: 0.0317995617
2019-06-17 15:25:37,764 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 312] [Learning rate: 2.5544E-03] rmse: 0.0348183500
2019-06-17 15:25:38,069 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 313] [Learning rate: 2.5544E-03] rmse: 0.0308513414
2019-06-17 15:25:38,375 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 314] [Learning rate: 2.5544E-03] rmse: 0.0469871238
2019-06-17 15:25:38,680 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 315] [Learning rate: 2.5544E-03] rmse: 0.0323312209
2019-06-17 15:25:38,985 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 316] [Learning rate: 2.5544E-03] rmse: 0.0479715871
2019-06-17 15:25:39,290 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 317] [Learning rate: 2.5544E-03] rmse: 0.0178470170
2019-06-17 15:25:39,595 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 318] [Learning rate: 2.5544E-03] rmse: 0.0361661854
2019-06-17 15:25:39,901 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 319] [Learning rate: 2.5544E-03] rmse: 0.0373054691
2019-06-17 15:25:40,206 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 320] [Learning rate: 2.5544E-03] rmse: 0.0221706858
2019-06-17 15:25:40,511 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 321] [Learning rate: 2.5544E-03] rmse: 0.0483436655
2019-06-17 15:25:40,815 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 322] [Learning rate: 2.5544E-03] rmse: 0.0316792214
2019-06-17 15:25:41,120 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 323] [Learning rate: 2.5544E-03] rmse: 0.0307648455
2019-06-17 15:25:41,425 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 324] [Learning rate: 2.5544E-03] rmse: 0.0402267002
2019-06-17 15:25:41,729 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 325] [Learning rate: 2.5544E-03] rmse: 0.0343378207
2019-06-17 15:25:42,034 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 326] [Learning rate: 2.5544E-03] rmse: 0.0304267782
2019-06-17 15:25:42,340 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 327] [Learning rate: 2.5544E-03] rmse: 0.0338324363
2019-06-17 15:25:42,644 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 328] [Learning rate: 2.5544E-03] rmse: 0.0335979998
2019-06-17 15:25:42,948 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 329] [Learning rate: 2.5544E-03] rmse: 0.0198639818
2019-06-17 15:25:43,254 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 330] [Learning rate: 2.5544E-03] rmse: 0.0325179652
2019-06-17 15:25:43,558 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 331] [Learning rate: 2.5544E-03] rmse: 0.0376411580
2019-06-17 15:25:43,863 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 332] [Learning rate: 2.5544E-03] rmse: 0.0231522296
2019-06-17 15:25:44,167 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 333] [Learning rate: 2.5544E-03] rmse: 0.0238780524
2019-06-17 15:25:44,473 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 334] [Learning rate: 2.5544E-03] rmse: 0.0423388876
2019-06-17 15:25:44,777 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 335] [Learning rate: 2.5544E-03] rmse: 0.0171683085
2019-06-17 15:25:45,082 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 336] [Learning rate: 2.5544E-03] rmse: 0.0253387676
2019-06-17 15:25:45,386 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 337] [Learning rate: 2.5544E-03] rmse: 0.0311282410
2019-06-17 15:25:45,691 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 338] [Learning rate: 2.5544E-03] rmse: 0.0482772099
2019-06-17 15:25:45,996 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 339] [Learning rate: 2.5544E-03] rmse: 0.0380721266
2019-06-17 15:25:46,301 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 340] [Learning rate: 2.5544E-03] rmse: 0.0435453853
2019-06-17 15:25:46,606 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 341] [Learning rate: 2.5544E-03] rmse: 0.0288363057
2019-06-17 15:25:46,911 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 342] [Learning rate: 2.5544E-03] rmse: 0.0185744359
2019-06-17 15:25:47,216 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 343] [Learning rate: 2.5544E-03] rmse: 0.0416667744
2019-06-17 15:25:47,521 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 344] [Learning rate: 2.5544E-03] rmse: 0.0379400163
2019-06-17 15:25:47,827 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 345] [Learning rate: 2.5544E-03] rmse: 0.0309395071
2019-06-17 15:25:48,132 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 346] [Learning rate: 2.5544E-03] rmse: 0.0325589844
2019-06-17 15:25:48,437 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 347] [Learning rate: 2.5544E-03] rmse: 0.0260265554
2019-06-17 15:25:48,741 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 348] [Learning rate: 2.5544E-03] rmse: 0.0335703017
2019-06-17 15:25:49,047 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 349] [Learning rate: 2.5544E-03] rmse: 0.0354649202
2019-06-17 15:25:49,352 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 350] [Learning rate: 2.5544E-03] rmse: 0.0428609933
2019-06-17 15:25:49,657 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 351] [Learning rate: 2.5544E-03] rmse: 0.0196184759
2019-06-17 15:25:49,961 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 352] [Learning rate: 2.5544E-03] rmse: 0.0280454623
2019-06-17 15:25:50,267 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 353] [Learning rate: 2.5544E-03] rmse: 0.0361230956
2019-06-17 15:25:50,571 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 354] [Learning rate: 2.5544E-03] rmse: 0.0305169487
2019-06-17 15:25:50,876 INFO - trainers.nn_trainer - [train] [Epoch: 15] [Batch: 355] [Learning rate: 2.5544E-03] rmse: 0.0406829235
